atleta_id,nome,clube,clube_id,posicao,posicao_id,status,pontos_num,preco_num,variacao_num,media_num,jogos_num,adversario,adversario_id,fator_casa,pontuacao_prevista,adversario_forca_def,adversario_forca_of,volatilidade,prob_vitoria,custo_beneficio
110510,Aguirre,Internacional,285,Lateral,2,Provável,0,5,0,0,0,Athlético-PR,293,1,0.0,3,3,2.0,0.33,0.0
107989,Carbonero,Internacional,285,Atacante,5,Provável,0,9,0,0,0,Athlético-PR,293,1,0.0,3,3,2.0,0.33,0.0
89637,Thiago Maia,Internacional,285,Meia,4,Provável,0,6,0,0,0,Athlético-PR,293,1,0.0,3,3,2.0,0.33,0.0
115479,Paulo Pezzolano,Internacional,285,Técnico,6,Provável,0,6,0,0,0,Athlético-PR,293,1,0.0,3,3,2.0,0.33,0.0
101960,Vitinho,Internacional,285,Atacante,5,Provável,0,7,0,0,0,Athlético-PR,293,1,0.0,3,3,2.0,0.33,0.0
106202,Bruno Gomes,Internacional,285,Meia,4,Provável,0,6,0,0,0,Athlético-PR,293,1,0.0,3,3,2.0,0.33,0.0
93790,Marlon Freitas,Palmeiras,275,Meia,4,Provável,0,9,0,0,0,Atlético-MG,282,-1,0.0,3,4,2.0,0.33,0.0
71684,Gustavo Gómez,Palmeiras,275,Zagueiro,3,Provável,0,13,0,0,0,Atlético-MG,282,-1,0.0,3,4,2.0,0.33,0.0
94509,Raphael Veiga,Palmeiras,275,Meia,4,Provável,0,11,0,0,0,Atlético-MG,282,-1,0.0,3,4,2.0,0.33,0.0
71631,Weverton,Grêmio,284,Goleiro,1,Provável,0,9,0,0,0,Fluminense,266,-1,0.0,2,2,2.0,0.33,0.0
104085,Bruno Fuchs,Palmeiras,275,Zagueiro,3,Provável,0,8,0,0,0,Atlético-MG,282,-1,0.0,3,4,2.0,0.33,0.0
102130,Piquerez,Palmeiras,275,Lateral,2,Provável,0,10,0,0,0,Atlético-MG,282,-1,0.0,3,4,2.0,0.33,0.0
104084,Carlos Miguel,Palmeiras,275,Goleiro,1,Provável,0,9,0,0,0,Atlético-MG,282,-1,0.0,3,4,2.0,0.33,0.0
110506,Abel Ferreira,Palmeiras,275,Técnico,6,Provável,0,12,0,0,0,Atlético-MG,282,-1,0.0,3,4,2.0,0.33,0.0
113103,Flaco López,Palmeiras,275,Atacante,5,Provável,0,16,0,0,0,Atlético-MG,282,-1,0.0,3,4,2.0,0.33,0.0
73318,Daniel Borges,Mirassol,2305,Lateral,2,Provável,0,4,0,0,0,Vasco,267,1,0.0,3,3,2.0,0.5397443578989416,0.0
141451,Allan,Palmeiras,275,Meia,4,Provável,0,16,0,0,0,Atlético-MG,282,-1,0.0,3,4,2.0,0.33,0.0
97460,João Victor,Mirassol,2305,Zagueiro,3,Provável,0,6,0,0,0,Vasco,267,1,0.0,3,3,2.0,0.5397443578989416,0.0
81005,André Luis,Mirassol,2305,Atacante,5,Provável,0,5,0,0,0,Vasco,267,1,0.0,3,3,2.0,0.5397443578989416,0.0
97321,Alesson,Mirassol,2305,Atacante,5,Provável,0,7,0,0,0,Vasco,267,1,0.0,3,3,2.0,0.5397443578989416,0.0
97520,Shaylon,Mirassol,2305,Meia,4,Provável,0,5,0,0,0,Vasco,267,1,0.0,3,3,2.0,0.5397443578989416,0.0
87742,Neto Moura,Mirassol,2305,Meia,4,Provável,0,5,0,0,0,Vasco,267,1,0.0,3,3,2.0,0.5397443578989416,0.0
83257,Gabriel,Santos,277,Atacante,5,Provável,0,9,0,0,0,Chapecoense,315,-1,0.0,3,3,2.0,0.33,0.0
104027,Rafael Guanaes,Mirassol,2305,Técnico,6,Provável,0,6,0,0,0,Vasco,267,1,0.0,3,3,2.0,0.5397443578989416,0.0
77777,João Schmidt,Santos,277,Meia,4,Provável,0,6,0,0,0,Chapecoense,315,-1,0.0,3,3,2.0,0.33,0.0
105903,José Aldo,Mirassol,2305,Meia,4,Provável,0,5,0,0,0,Vasco,267,1,0.0,3,3,2.0,0.5397443578989416,0.0
78478,Willian Arão,Santos,277,Meia,4,Provável,0,7,0,0,0,Chapecoense,315,-1,0.0,3,3,2.0,0.33,0.0
82455,Zé Rafael,Santos,277,Meia,4,Provável,0,7,0,0,0,Chapecoense,315,-1,0.0,3,3,2.0,0.33,0.0
95466,Igor Vinícius,Santos,277,Lateral,2,Provável,0,7,0,0,0,Chapecoense,315,-1,0.0,3,3,2.0,0.33,0.0
104754,Juan Vojvoda,Santos,277,Técnico,6,Provável,0,8,0,0,0,Chapecoense,315,-1,0.0,3,3,2.0,0.33,0.0
91866,Zé Ivaldo,Santos,277,Zagueiro,3,Provável,0,6,0,0,0,Chapecoense,315,-1,0.0,3,3,2.0,0.33,0.0
118775,Lautaro Díaz,Santos,277,Atacante,5,Provável,0,6,0,0,0,Chapecoense,315,-1,0.0,3,3,2.0,0.33,0.0
102975,Escobar,Santos,277,Lateral,2,Provável,0,6,0,0,0,Chapecoense,315,-1,0.0,3,3,2.0,0.33,0.0
63008,Rafael Tolói,São Paulo,276,Zagueiro,3,Provável,0,5,0,0,0,Flamengo,262,1,0.0,4,5,2.0,0.467498473082628,0.0
70164,Lucas Moura,São Paulo,276,Meia,4,Provável,0,12,0,0,0,Flamengo,262,1,0.0,4,5,2.0,0.467498473082628,0.0
77656,Cédric Soares,São Paulo,276,Lateral,2,Provável,0,6,0,0,0,Flamengo,262,1,0.0,4,5,2.0,0.467498473082628,0.0
85403,Danielzinho,São Paulo,276,Meia,4,Provável,0,7,0,0,0,Flamengo,262,1,0.0,4,5,2.0,0.467498473082628,0.0
91573,Arboleda,São Paulo,276,Zagueiro,3,Provável,0,10,0,0,0,Flamengo,262,1,0.0,4,5,2.0,0.467498473082628,0.0
90846,Klaus,Remo,364,Zagueiro,3,Provável,0,4,0,0,0,Vitória,287,-1,0.0,1,2,2.0,0.33,0.0
101290,Ferreira,São Paulo,276,Atacante,5,Provável,0,8,0,0,0,Flamengo,262,1,0.0,4,5,2.0,0.467498473082628,0.0
103912,Hernán Crespo,São Paulo,276,Técnico,6,Provável,0,7,0,0,0,Flamengo,262,1,0.0,4,5,2.0,0.467498473082628,0.0
