ano,rodada,atleta_id,apelido,posicao,medalhas_acumuladas,percentual_top5
2025,28,104521,Vinícius Zanocelo,Meia,0,0.0
2025,28,104666,Moisés,Atacante,0,0.0
2025,28,104754,Juan Vojvoda,Tecnico,3,0.15
2025,28,104783,Acevedo,Meia,0,0.0
2025,28,104994,Wagner Leonardo,Zagueiro,1,0.0435
2025,28,105068,Reinier,Meia,0,0.0
2025,28,105214,Santiago Rodríguez,Meia,1,0.0588
2025,28,105258,Gastón Ávila,Zagueiro,3,0.1875
2025,28,105373,Gabriel Xavier,Zagueiro,0,0.0
2025,28,105436,Carrascal,Meia,2,0.25
2025,28,105563,Carlos Vinícius,Atacante,0,0.0
2025,28,105568,Lucero,Atacante,1,0.0455
2025,28,105584,Lucas Piton,Lateral,2,0.1053
2025,28,105647,Maurício,Meia,4,0.2105
2025,28,105842,Edu,Zagueiro,2,0.1429
2025,28,106147,Thiago Carpini,Tecnico,1,0.0455
2025,28,106160,Lucão,Goleiro,2,0.5
2025,28,106202,Bruno Gomes,Lateral,0,0.0
2025,28,106294,Marcos Antônio,Meia,0,0.0
2025,28,106593,Villalba,Zagueiro,6,0.25
2025,28,106708,Igor Formiga,Lateral,2,0.2857
2025,28,106822,Rodrigo Nestor,Meia,2,0.1429
2025,28,106829,Patryck,Lateral,0,0.0
2025,28,106918,Paulo Baya,Atacante,0,0.0
2025,28,107170,Jeffinho,Atacante,1,0.1
2025,28,107173,Michel Araújo,Meia,2,0.1176
2025,28,107174,Bruno Tabata,Meia,2,0.1
2025,28,107183,Léo Linck,Goleiro,2,0.2857
2025,28,107236,Vanderlan,Lateral,0,0.0
2025,28,107516,Ênio,Atacante,0,0.0
2025,28,107554,Natanael,Lateral,4,0.16
2025,28,107726,Chrystian Barletta,Atacante,1,0.0385
2025,28,107744,Praxedes,Meia,0,0.0
2025,28,107908,Hugo,Lateral,0,0.0
2025,28,107950,Fausto Vera,Meia,1,0.0833
2025,28,108469,Adonis Frías,Zagueiro,0,0.0
2025,28,108588,Tapia,Atacante,1,0.1
2025,28,108683,Emiliano Martínez,Meia,1,0.05
2025,28,108713,Galeano,Atacante,2,0.08
2025,28,109096,Plata,Atacante,0,0.0
2025,28,109573,Martinelli,Meia,0,0.0
2025,28,110426,Bernabéi,Lateral,2,0.1
2025,28,110506,Abel Ferreira,Tecnico,12,0.4286
2025,28,110510,Aguirre,Lateral,2,0.0833
2025,28,110542,Yeison Guzmán,Meia,0,0.0
2025,28,110715,Andrés Hurtado,Lateral,1,0.0476
2025,28,110759,John Kennedy,Atacante,0,0.0
2025,28,110760,Biel,Atacante,0,0.0
2025,28,111156,Rodrigo Santos,Meia,0,0.0
2025,28,111246,Alix Vinicius,Zagueiro,0,0.0
2025,28,111309,Gustavo Martins,Zagueiro,2,0.1818
2025,28,111407,Luis Mandaca,Meia,1,0.0417
2025,28,111466,Victor Gabriel,Zagueiro,2,0.1667
2025,28,111594,Micael,Zagueiro,0,0.0
2025,28,111683,Anthoni,Goleiro,1,0.0588
2025,28,111829,Kayky,Atacante,0,0.0
2025,28,111831,Matheus Martins,Atacante,0,0.0
2025,28,111951,Renzo López,Atacante,0,0.0
2025,28,112616,Gabriel Grando,Goleiro,1,0.2
2025,28,112709,Kaiki Bruno,Lateral,6,0.2308
2025,28,112863,Ramón Sosa,Atacante,1,0.0714
2025,28,112869,Aníbal Moreno,Meia,0,0.0
2025,28,112886,Lucas Barbosa,Atacante,2,0.08
2025,28,113034,Freytes,Zagueiro,0,0.0
2025,28,113078,Mancuso,Lateral,4,0.2353
2025,28,113103,Flaco López,Atacante,4,0.1667
2025,28,113397,Cristian Olivera,Atacante,3,0.1765
2025,28,114802,Vitor Roque,Atacante,4,0.16
2025,28,115100,Matheus França,Atacante,0,0.0
2025,28,115248,Jhon Jhon,Meia,3,0.12
2025,28,115594,Marcos Paulo,Lateral,0,0.0
2025,28,115914,Evertton Araújo,Meia,1,0.0833
2025,28,116034,Victor Hugo,Meia,0,0.0
2025,28,116065,Cuiabano,Lateral,4,0.2222
2025,28,116447,Hércules,Meia,1,0.0455
2025,28,116706,Andrés Gómez,Atacante,0,0.0
2025,28,117314,Thiago Borbas,Atacante,0,0.0
2025,28,117330,Robert Renan,Zagueiro,1,0.1667
2025,28,117632,Garro,Meia,0,0.0
2025,28,117910,Breno Bidon,Meia,2,0.08
2025,28,118563,Rodriguinho,Meia,1,0.0556
2025,28,118752,Mateus Carvalho,Meia,0,0.0
2025,28,118775,Lautaro Díaz,Atacante,2,0.1667
2025,28,121824,Kayke,Atacante,0,0.0
2025,28,122166,Edison Negueba,Atacante,0,0.0
2025,28,122302,Cristian,Atacante,0,0.0
2025,28,122485,Barros,Meia,0,0.0
2025,28,122486,Rayan,Atacante,4,0.1667
2025,28,122781,Caballero,Atacante,1,0.1
2025,28,122861,Abner,Zagueiro,1,0.0667
2025,28,122897,Guzmán Rodríguez,Zagueiro,1,0.0435
2025,28,123004,Tiago,Atacante,0,0.0
2025,28,123360,Cauly,Meia,0,0.0
2025,28,123744,Alan Rodríguez,Meia,0,0.0
2025,28,124239,Henry Mosquera,Atacante,0,0.0
2025,28,124280,Ricardo Mathias,Atacante,2,0.1333
2025,28,124369,Léo Aragão,Goleiro,0,0.0
2025,28,124481,Mateo Ponte,Lateral,1,0.0625
2025,28,124526,Giay,Lateral,1,0.0455
2025,28,124661,Iván Román,Zagueiro,0,0.0
2025,28,124912,Jonathan Jesus,Zagueiro,0,0.0
2025,28,125488,João Pedro,Zagueiro,0,0.0
2025,28,126216,Derik Lacerda,Atacante,3,0.25
2025,28,126471,Barreal,Meia,6,0.2609
2025,28,126977,Fernando Seabra,Tecnico,6,0.2143
2025,28,129663,Ruan Pablo,Atacante,0,0.0
2025,28,130048,Noriega,Meia,0,0.0
2025,28,131753,Felipe Longo,Goleiro,0,0.0
2025,28,132071,Serna,Atacante,1,0.0455
2025,28,132264,Arroyo,Atacante,0,0.0
2025,28,132553,Jemmes,Zagueiro,6,0.2308
2025,28,133543,Gui Negão,Atacante,0,0.0
2025,28,133669,Alysson,Atacante,2,0.1
2025,28,136955,Sanabria,Atacante,0,0.0
2025,28,137618,Clayton Sampaio,Zagueiro,0,0.0
2025,28,139076,Filipe Luís,Tecnico,13,0.4643
2025,28,140484,Riquelme Felipe,Atacante,0,0.0
2025,28,141160,Zé Lucas,Meia,0,0.0
2025,28,141451,Allan,Meia,0,0.0
2025,28,141754,Gabriel Bontempo,Meia,0,0.0
2025,28,141763,Fabiano Souza,Lateral,1,0.0455
2025,28,141995,Dieguinho,Meia,0,0.0
2025,28,141996,João Silva,Zagueiro,0,0.0
2025,28,142004,Amuzu,Atacante,0,0.0
2025,28,142279,Nuno Moreira,Atacante,3,0.12
2025,28,142867,Robinho Jr.,Atacante,0,0.0
2025,28,143194,Martín Palermo,Tecnico,2,0.3333
2025,28,145269,Davide Ancelotti,Tecnico,7,0.4375
2025,28,145744,André,Meia,0,0.0
2025,29,37281,Mano Menezes,Tecnico,4,0.16
2025,29,37457,Léo Condé,Tecnico,6,0.2069
2025,29,37656,Fábio,Goleiro,8,0.2963
2025,29,37715,Thiago Silva,Zagueiro,3,0.1765
2025,29,38913,Nenê,Meia,1,0.0625
2025,29,39148,Hulk,Atacante,3,0.1304
2025,29,39656,Alan Franco,Meia,0,0.0
2025,29,40990,Dorival Júnior,Tecnico,4,0.1667
2025,29,42222,Osvaldo,Atacante,0,0.0
2025,29,51413,Walter,Goleiro,9,0.45
2025,29,61188,Gilberto,Atacante,1,0.0526
2025,29,61987,Alex Sandro,Lateral,0,0.0
2025,29,63013,Marcos Rocha,Lateral,2,0.2857
2025,29,63289,Edenílson,Meia,0,0.0
2025,29,68708,Eduardo,Meia,1,0.0455
2025,29,68899,Philippe Coutinho,Meia,2,0.0952
2025,29,68920,Dudu,Atacante,1,0.0909
2025,29,68928,Rafael,Goleiro,6,0.2308
2025,29,68952,Marinho,Atacante,1,0.0625
2025,29,68991,Lucas Sasha,Meia,3,0.15
2025,29,68996,Willian José,Atacante,1,0.0455
2025,29,69138,Pablo,Atacante,0,0.0
2025,29,69140,Allan,Meia,1,0.0667
2025,29,69783,Danilo,Zagueiro,1,0.0833
2025,29,70164,Lucas Moura,Meia,1,0.1667
2025,29,70360,Eduardo Sasha,Atacante,3,0.12
2025,29,70449,Gabriel,Goleiro,5,0.3125
2025,29,70592,Felipe Anderson,Meia,1,0.0455
2025,29,70666,Marllon,Zagueiro,2,0.1053
2025,29,70800,Jorge Sampaoli,Tecnico,1,0.1429
2025,29,70916,Diogo Barbosa,Lateral,1,0.0833
2025,29,70944,Bruno Henrique,Meia,1,0.0455
2025,29,71162,Vina,Meia,0,0.0
2025,29,71680,Raúl Cáceres,Lateral,2,0.1333
2025,29,71684,Gustavo Gómez,Zagueiro,3,0.1429
2025,29,71709,Cuéllar,Meia,0,0.0
2025,29,72294,Everson,Goleiro,6,0.24
2025,29,72391,Fernando Diniz,Tecnico,5,0.2273
2025,29,72460,Bernard,Meia,0,0.0
2025,29,72583,Pedro Henrique,Atacante,1,0.05
2025,29,72605,Vitor Hugo,Zagueiro,2,0.1667
2025,29,73318,Daniel Borges,Lateral,1,0.0833
2025,29,73384,Samuel Xavier,Lateral,3,0.1579
2025,29,73781,Guilherme Marques,Meia,0,0.0
2025,29,77664,Sérgio Oliveira,Meia,0,0.0
2025,29,78445,Renê,Lateral,2,0.1111
2025,29,78478,Willian Arão,Meia,0,0.0
2025,29,78605,Gabriel,Meia,1,0.04
2025,29,78850,Reinaldo,Lateral,9,0.3462
2025,29,79266,Bruno Ferreira,Goleiro,5,0.25
2025,29,79631,Cano,Atacante,1,0.0526
2025,29,79701,Lucas Silva,Meia,2,0.0741
2025,29,80061,Saúl,Meia,1,0.1111
2025,29,80129,Jadson,Meia,1,0.0417
2025,29,80287,Luciano,Atacante,2,0.0833
2025,29,80313,Gilberto,Lateral,1,0.0556
2025,29,80583,Lucas Lima,Meia,2,0.087
2025,29,81121,Lucas Mugni,Meia,3,0.1429
2025,29,81845,Alisson,Meia,0,0.0
2025,29,81952,Willian Oliveira,Meia,2,0.1667
2025,29,82455,Zé Rafael,Meia,2,0.1053
2025,29,82627,Luiz Araújo,Atacante,2,0.0769
2025,29,82639,Marcelo Hermes,Lateral,0,0.0
2025,29,83048,Rafael Thyere,Zagueiro,0,0.0
2025,29,83251,Alan Benítez,Lateral,0,0.0
2025,29,83257,Gabriel,Atacante,2,0.087
2025,29,83528,Léo Pereira,Zagueiro,4,0.16
2025,29,83786,Neris,Zagueiro,0,0.0
2025,29,84042,Tiquinho Soares,Atacante,0,0.0
2025,29,84094,Ruan Carneiro,Goleiro,0,0.0
2025,29,84428,Fernando Sobral,Meia,1,0.0435
2025,29,84523,Romarinho,Atacante,1,0.0625
2025,29,84558,Lucas Romero,Meia,1,0.0385
2025,29,84735,Jorginho,Meia,0,0.0
2025,29,84847,Luan Peres,Zagueiro,0,0.0
2025,29,85048,Memphis Depay,Atacante,3,0.1765
2025,29,85403,Danielzinho,Meia,0,0.0
2025,29,86292,Bolasie,Atacante,0,0.0
2025,29,86485,Keno,Atacante,0,0.0
2025,29,86686,Tchê Tchê,Meia,0,0.0
2025,29,87008,Léo Jardim,Goleiro,4,0.16
2025,29,87225,Pedro Henrique,Zagueiro,6,0.2308
2025,29,87228,Guilherme Arana,Lateral,0,0.0
2025,29,87258,Soteldo,Atacante,0,0.0
2025,29,87342,Kannemann,Zagueiro,1,0.0667
2025,29,87742,Neto Moura,Meia,0,0.0
2025,29,87747,Yago Felipe,Meia,0,0.0
2025,29,87863,Arrascaeta,Meia,13,0.5
2025,29,87999,Gustavo Scarpa,Meia,1,0.0385
2025,29,88087,Ramon Menezes,Zagueiro,1,0.0714
2025,29,88136,Ivan,Goleiro,0,0.0
2025,29,88312,Junior Alonso,Zagueiro,2,0.087
2025,29,88323,Ángel Romero,Atacante,1,0.0435
2025,29,88479,Walace,Meia,0,0.0
2025,29,88963,Leonardo Jardim,Tecnico,12,0.4138
2025,29,89274,Andreas Pereira,Meia,1,0.1429
2025,29,89275,William,Lateral,4,0.1818
2025,29,89637,Thiago Maia,Meia,1,0.0455
2025,29,89837,Lucho Acosta,Meia,2,0.2857
2025,29,89846,Cristaldo,Meia,0,0.0
2025,29,90061,Bruno Pacheco,Lateral,1,0.125
2025,29,90285,Bruno Henrique,Atacante,0,0.0
2025,29,90309,David,Atacante,2,0.1333
2025,29,90588,Caíque,Meia,0,0.0
2025,29,90703,Matheuzinho,Meia,1,0.05
2025,29,90768,Fabrício Bruno,Zagueiro,5,0.1923
2025,29,90917,Carlos Eduardo,Atacante,0,0.0
2025,29,90943,Zé Marcos,Zagueiro,1,0.0455
2025,29,91101,Ronaldo,Goleiro,6,0.3529
2025,29,91130,Fernandinho,Atacante,0,0.0
2025,29,91473,Erick Pulgar,Meia,0,0.0
2025,29,91509,Rodrigo Sam,Zagueiro,0,0.0
2025,29,91573,Arboleda,Zagueiro,4,0.2222
2025,29,91639,Igor Cariús,Lateral,1,0.0526
2025,29,91706,Marlon,Lateral,1,0.0476
2025,29,91772,David Duarte,Zagueiro,0,0.0
2025,29,91908,Pavón,Atacante,0,0.0
2025,29,92075,Ramón Díaz,Tecnico,2,0.2222
2025,29,92180,Jair Ventura,Tecnico,1,0.1667
2025,29,92182,Juninho,Zagueiro,1,0.0714
2025,29,92702,Daniel Paulista,Tecnico,2,0.1053
2025,29,92854,Borré,Atacante,2,0.0952
2025,29,92981,Ronaldo,Meia,0,0.0
2025,29,93236,Rafael Ramos,Lateral,0,0.0
2025,29,93411,Cantalapiedra,Atacante,2,0.2
2025,29,93478,Wanderson,Atacante,0,0.0
2025,29,93716,Paulo Henrique,Lateral,5,0.25
2025,29,93882,Cleiton,Goleiro,5,0.2
2025,29,93886,Matheusinho,Meia,2,0.1333
2025,29,93988,Breno Lopes,Atacante,1,0.05
2025,29,94067,Matheus Fernandes,Meia,0,0.0
2025,29,94154,Maycon,Meia,0,0.0
2025,29,94207,Guilherme,Atacante,4,0.1818
2025,29,94444,Matheus Babi,Atacante,0,0.0
2025,29,94509,Raphael Veiga,Meia,1,0.0625
2025,29,94583,Pedro,Atacante,5,0.2381
2025,29,94968,Juninho Capixaba,Lateral,3,0.1875
2025,29,95131,Gabriel Taliari,Atacante,1,0.0417
2025,29,95357,Rivera,Meia,0,0.0
2025,29,95466,Igor Vinícius,Lateral,0,0.0
2025,29,95556,Raniele,Meia,2,0.0833
2025,29,95799,Artur,Atacante,2,0.1053
2025,29,96340,Lima,Meia,0,0.0
2025,29,96342,Charles,Meia,0,0.0
2025,29,96353,Joaquín Correa,Atacante,0,0.0
2025,29,96610,Matheus Pereira,Meia,6,0.2222
2025,29,96684,Rigoni,Atacante,0,0.0
2025,29,96725,Saravia,Lateral,0,0.0
2025,29,96831,Carlinhos,Atacante,0,0.0
2025,29,96870,Emerson Royal,Lateral,1,0.1111
2025,29,97095,Carlos Cuesta,Zagueiro,2,0.4
2025,29,97321,Alesson,Atacante,0,0.0
2025,29,97341,Rogério Ceni,Tecnico,8,0.2759
2025,29,97460,João Victor,Zagueiro,1,0.0435
2025,29,97468,Marçal,Lateral,1,0.0833
2025,29,97520,Shaylon,Meia,0,0.0
2025,29,97867,Léo Ortiz,Zagueiro,6,0.2308
2025,29,97868,Iago,Lateral,0,0.0
2025,29,97898,Maílton,Lateral,0,0.0
2025,29,97899,Matheus Bahia,Lateral,4,0.2222
2025,29,97900,Vitão,Zagueiro,3,0.1364
2025,29,98225,Pedro Raul,Atacante,1,0.0417
2025,29,98517,Jean Lucas,Meia,4,0.1667
2025,29,98720,Angileri,Lateral,0,0.0
2025,29,98873,Samuel Lino,Atacante,1,0.0833
2025,29,99032,Lourenço,Meia,1,0.0435
2025,29,99119,Lucas Braga,Atacante,0,0.0
2025,29,99198,Vegetti,Atacante,4,0.1739
2025,29,99267,Pochettino,Meia,1,0.0588
2025,29,99366,Luis Zubeldía,Tecnico,2,0.125
2025,29,99440,Baralhas,Meia,0,0.0
2025,29,99552,Rossi,Goleiro,9,0.3214
2025,29,99889,Alan Franco,Zagueiro,1,0.0476
2025,29,100084,Igor Gomes,Meia,0,0.0
2025,29,100652,Yuri Alberto,Atacante,4,0.2105
2025,29,100695,Fernando,Atacante,0,0.0
2025,29,100830,Brenno,Goleiro,1,0.1667
2025,29,100842,Ruan,Zagueiro,1,0.5
2025,29,100848,Luan Cândido,Lateral,1,0.1667
2025,29,100898,Vitinho,Lateral,4,0.16
2025,29,100969,Ronald Lopes,Meia,0,0.0
2025,29,101314,Ademir,Atacante,0,0.0
2025,29,101319,Guga,Lateral,3,0.2
2025,29,101574,Hugo Souza,Goleiro,3,0.1304
2025,29,101597,Ramon,Lateral,0,0.0
2025,29,101651,Peixoto,Meia,0,0.0
2025,29,101727,Matheuzinho,Lateral,2,0.0833
2025,29,101908,Willian Machado,Zagueiro,0,0.0
2025,29,101960,Vitinho,Atacante,1,0.0588
2025,29,101995,Brítez,Zagueiro,1,0.0909
2025,29,102130,Piquerez,Lateral,4,0.16
2025,29,102253,Lucas Halter,Zagueiro,3,0.1154
2025,29,102256,Rollheiser,Meia,1,0.0385
2025,29,102318,Caio Paulista,Lateral,1,0.0769
2025,29,102340,Cacá,Zagueiro,3,0.1667
2025,29,102561,Mastriani,Atacante,0,0.0
2025,29,102928,Canobbio,Atacante,0,0.0
2025,29,102950,Facundo Torres,Atacante,2,0.087
2025,29,102975,Escobar,Lateral,2,0.08
2025,29,103014,Laquintana,Atacante,1,0.0526
2025,29,103056,Gabriel Brazão,Goleiro,6,0.2143
2025,29,103179,Chris Ramos,Atacante,1,0.1429
2025,29,103295,Eric Ramires,Meia,2,0.0741
2025,29,103347,Matheus Alexandre,Lateral,1,0.0588
2025,29,103576,Rafael Bilu,Atacante,0,0.0
2025,29,103764,Gabriel Veron,Atacante,0,0.0
2025,29,103912,Hernán Crespo,Tecnico,8,0.4444
2025,29,104027,Rafael Guanaes,Tecnico,7,0.2414
2025,29,104084,Carlos Miguel,Goleiro,0,0.0
2025,29,104085,Bruno Fuchs,Zagueiro,1,0.0556
2025,29,104118,Lucas Arcanjo,Goleiro,8,0.2857
2025,29,104257,João Lucas,Lateral,0,0.0
2025,29,104502,Christian,Meia,3,0.1304
2025,29,104519,Camilo,Meia,0,0.0
2025,29,104521,Vinícius Zanocelo,Meia,0,0.0
2025,29,104640,Matheus Bianqui,Meia,0,0.0
2025,29,104666,Moisés,Atacante,0,0.0
2025,29,104693,Newton,Meia,1,0.0667
2025,29,104754,Juan Vojvoda,Tecnico,4,0.1905
2025,29,104758,Enzo Díaz,Lateral,5,0.2083
2025,29,104783,Acevedo,Meia,0,0.0
2025,29,105175,Khellven,Lateral,0,0.0
2025,29,105214,Santiago Rodríguez,Meia,1,0.0556
2025,29,105300,Ferraresi,Zagueiro,7,0.3889
2025,29,105436,Carrascal,Meia,2,0.2222
2025,29,105531,Matheus Bidu,Lateral,1,0.0526
2025,29,105563,Carlos Vinícius,Atacante,1,0.1667
2025,29,105568,Lucero,Atacante,1,0.0435
2025,29,105584,Lucas Piton,Lateral,2,0.1
2025,29,105647,Maurício,Meia,4,0.2
2025,29,105842,Edu,Zagueiro,2,0.1333
2025,29,105903,José Aldo,Meia,0,0.0
2025,29,105990,Santiago Mingo,Zagueiro,1,0.0417
2025,29,106147,Thiago Carpini,Tecnico,1,0.0435
2025,29,106202,Bruno Gomes,Lateral,0,0.0
2025,29,106294,Marcos Antônio,Meia,0,0.0
2025,29,106593,Villalba,Zagueiro,6,0.24
2025,29,106708,Igor Formiga,Lateral,2,0.25
2025,29,106822,Rodrigo Nestor,Meia,2,0.1333
2025,29,106918,Paulo Baya,Atacante,0,0.0
2025,29,107170,Jeffinho,Atacante,1,0.0909
2025,29,107173,Michel Araújo,Meia,2,0.1111
2025,29,107183,Léo Linck,Goleiro,2,0.25
2025,29,107236,Vanderlan,Lateral,0,0.0
2025,29,107516,Ênio,Atacante,0,0.0
2025,29,107554,Natanael,Lateral,4,0.1538
2025,29,107726,Chrystian Barletta,Atacante,1,0.037
2025,29,107744,Praxedes,Meia,0,0.0
2025,29,107812,Pierre,Meia,0,0.0
2025,29,107873,Bobadilla,Meia,2,0.0909
2025,29,107950,Fausto Vera,Meia,1,0.0769
2025,29,107989,Carbonero,Atacante,2,0.125
2025,29,108274,David Ricardo,Zagueiro,1,0.0714
2025,29,108469,Adonis Frías,Zagueiro,0,0.0
2025,29,108548,Aravena,Atacante,0,0.0
2025,29,108588,Tapia,Atacante,1,0.0909
2025,29,108683,Emiliano Martínez,Meia,1,0.0476
2025,29,108713,Galeano,Atacante,2,0.0769
2025,29,109096,Plata,Atacante,1,0.0476
2025,29,109573,Martinelli,Meia,0,0.0
2025,29,110426,Bernabéi,Lateral,2,0.0952
2025,29,110506,Abel Ferreira,Tecnico,13,0.4483
2025,29,110510,Aguirre,Lateral,2,0.08
2025,29,110715,Andrés Hurtado,Lateral,1,0.0455
2025,29,110750,Gustavo Marques,Zagueiro,0,0.0
2025,29,110759,John Kennedy,Atacante,0,0.0
2025,29,110760,Biel,Atacante,0,0.0
2025,29,111156,Rodrigo Santos,Meia,0,0.0
2025,29,111246,Alix Vinicius,Zagueiro,0,0.0
2025,29,111309,Gustavo Martins,Zagueiro,2,0.1667
2025,29,111829,Kayky,Atacante,0,0.0
2025,29,111831,Matheus Martins,Atacante,0,0.0
2025,29,111951,Renzo López,Atacante,0,0.0
2025,29,112616,Gabriel Grando,Goleiro,1,0.1667
2025,29,112863,Ramón Sosa,Atacante,1,0.0667
2025,29,112869,Aníbal Moreno,Meia,0,0.0
2025,29,113034,Freytes,Zagueiro,0,0.0
2025,29,113078,Mancuso,Lateral,4,0.2222
2025,29,113103,Flaco López,Atacante,4,0.16
2025,29,113359,Pablo Maia,Meia,1,0.0588
2025,29,113397,Cristian Olivera,Atacante,3,0.1667
2025,29,114802,Vitor Roque,Atacante,5,0.1923
2025,29,115100,Matheus França,Atacante,0,0.0
2025,29,115248,Jhon Jhon,Meia,3,0.1154
2025,29,115594,Marcos Paulo,Lateral,0,0.0
2025,29,116034,Victor Hugo,Meia,0,0.0
2025,29,116065,Cuiabano,Lateral,4,0.2105
2025,29,116447,Hércules,Meia,1,0.0435
2025,29,116589,Lucas Gazal,Zagueiro,0,0.0
2025,29,116706,Andrés Gómez,Atacante,0,0.0
2025,29,117314,Thiago Borbas,Atacante,0,0.0
2025,29,117330,Robert Renan,Zagueiro,1,0.1429
2025,29,117403,Renato Marques,Atacante,0,0.0
2025,29,117632,Garro,Meia,0,0.0
2025,29,117910,Breno Bidon,Meia,2,0.0769
2025,29,118752,Mateus Carvalho,Meia,0,0.0
2025,29,118775,Lautaro Díaz,Atacante,2,0.1538
2025,29,122302,Cristian,Atacante,0,0.0
2025,29,122396,Ryan,Meia,0,0.0
2025,29,122485,Barros,Meia,0,0.0
2025,29,122486,Rayan,Atacante,4,0.16
2025,29,122487,GB,Atacante,0,0.0
2025,29,122861,Abner,Zagueiro,1,0.0625
2025,29,123004,Tiago,Atacante,0,0.0
2025,29,123360,Cauly,Meia,0,0.0
2025,29,123738,Herrera,Atacante,0,0.0
2025,29,123744,Alan Rodríguez,Meia,0,0.0
2025,29,124369,Léo Aragão,Goleiro,0,0.0
2025,29,125488,João Pedro,Zagueiro,0,0.0
2025,29,126216,Derik Lacerda,Atacante,3,0.2308
2025,29,126471,Barreal,Meia,7,0.2917
2025,29,126977,Fernando Seabra,Tecnico,6,0.2069
2025,29,129663,Ruan Pablo,Atacante,0,0.0
2025,29,130048,Noriega,Meia,0,0.0
2025,29,130811,Souza,Lateral,2,0.1333
2025,29,132071,Serna,Atacante,1,0.0435
2025,29,132264,Arroyo,Atacante,0,0.0
2025,29,132553,Jemmes,Zagueiro,6,0.2222
2025,29,133543,Gui Negão,Atacante,0,0.0
2025,29,136955,Sanabria,Atacante,0,0.0
2025,29,137618,Clayton Sampaio,Zagueiro,0,0.0
2025,29,139076,Filipe Luís,Tecnico,14,0.4828
2025,29,139345,Kauã Prates,Lateral,0,0.0
2025,29,141160,Zé Lucas,Meia,0,0.0
2025,29,141401,Kayke Queiroz,Atacante,0,0.0
2025,29,141451,Allan,Meia,1,0.0526
2025,29,141453,Atencio,Meia,0,0.0
2025,29,141611,Maik,Lateral,1,0.3333
2025,29,141754,Gabriel Bontempo,Meia,0,0.0
2025,29,141763,Fabiano Souza,Lateral,1,0.0435
2025,29,142004,Amuzu,Atacante,0,0.0
2025,29,142279,Nuno Moreira,Atacante,3,0.1154
2025,29,142867,Robinho Jr.,Atacante,0,0.0
2025,29,143194,Martín Palermo,Tecnico,2,0.2857
2025,29,143488,Raykkonen,Atacante,0,0.0
2025,29,143600,Kauã Moraes,Lateral,0,0.0
2025,29,145269,Davide Ancelotti,Tecnico,7,0.4118
2025,30,37281,Mano Menezes,Tecnico,4,0.1538
2025,30,37457,Léo Condé,Tecnico,6,0.2
2025,30,37656,Fábio,Goleiro,8,0.2857
2025,30,37715,Thiago Silva,Zagueiro,3,0.1667
2025,30,39148,Hulk,Atacante,3,0.125
2025,30,39656,Alan Franco,Meia,0,0.0
2025,30,40990,Dorival Júnior,Tecnico,4,0.16
2025,30,42234,Cássio,Goleiro,10,0.3571
2025,30,51413,Walter,Goleiro,10,0.4762
2025,30,61188,Gilberto,Atacante,1,0.05
2025,30,63110,Alan Ruschel,Lateral,0,0.0
2025,30,63289,Edenílson,Meia,0,0.0
2025,30,68685,Alan Patrick,Meia,4,0.1818
2025,30,68708,Eduardo,Meia,1,0.0435
2025,30,68899,Philippe Coutinho,Meia,2,0.0909
2025,30,68920,Dudu,Atacante,1,0.0833
2025,30,68928,Rafael,Goleiro,6,0.2222
2025,30,68991,Lucas Sasha,Meia,3,0.1429
2025,30,68996,Willian José,Atacante,2,0.087
2025,30,69140,Allan,Meia,1,0.0625
2025,30,69783,Danilo,Zagueiro,1,0.0769
2025,30,70164,Lucas Moura,Meia,1,0.1429
2025,30,70360,Eduardo Sasha,Atacante,3,0.1154
2025,30,70449,Gabriel,Goleiro,5,0.2941
2025,30,70592,Felipe Anderson,Meia,1,0.0435
2025,30,70666,Marllon,Zagueiro,2,0.1
2025,30,70800,Jorge Sampaoli,Tecnico,1,0.125
2025,30,70944,Bruno Henrique,Meia,1,0.0435
2025,30,71162,Vina,Meia,0,0.0
2025,30,71536,Luiz Gustavo,Meia,1,0.25
2025,30,71684,Gustavo Gómez,Zagueiro,4,0.1818
2025,30,71701,Santiago Arias,Lateral,1,0.0714
2025,30,71709,Cuéllar,Meia,0,0.0
2025,30,72018,Tiago Volpi,Goleiro,5,0.2174
2025,30,72294,Everson,Goleiro,6,0.2308
2025,30,72391,Fernando Diniz,Tecnico,6,0.2609
2025,30,72460,Bernard,Meia,0,0.0
2025,30,72493,Alex Telles,Lateral,2,0.1111
2025,30,72605,Vitor Hugo,Zagueiro,2,0.1538
2025,30,72951,Mercado,Zagueiro,0,0.0
2025,30,73318,Daniel Borges,Lateral,1,0.0769
2025,30,73384,Samuel Xavier,Lateral,3,0.15
2025,30,73781,Guilherme Marques,Meia,0,0.0
2025,30,77485,Carrillo,Meia,1,0.0625
2025,30,77664,Sérgio Oliveira,Meia,0,0.0
2025,30,77777,João Schmidt,Meia,0,0.0
2025,30,78248,Gustavo Henrique,Zagueiro,2,0.125
2025,30,78445,Renê,Lateral,2,0.1053
2025,30,78478,Willian Arão,Meia,0,0.0
2025,30,78850,Reinaldo,Lateral,10,0.3704
2025,30,79266,Bruno Ferreira,Goleiro,5,0.2381
2025,30,79631,Cano,Atacante,1,0.05
2025,30,79701,Lucas Silva,Meia,2,0.0714
2025,30,80061,Saúl,Meia,1,0.1
2025,30,80129,Jadson,Meia,1,0.04
